Step,Temp,PotEng,TotEng,v_tipxx,v_tipxy,v_tipxz,v_tipfx,v_tipfy,v_tipfz
1903000,297.54764,-18559.367,-18415.407,7919.4288,5423.8104,32.712508,-1.0759393,1.0985262,-4.300721
1904000,299.36238,-18557.61,-18412.772,7867.4989,5683.6522,32.722508,0.1640051,-0.28771319,-0.93027473
1905000,302.36958,-18556.059,-18409.766,7763.639,5878.5337,32.732508,-0.1172906,-0.21474708,-1.3395487
1906000,289.77952,-18556.028,-18415.826,7711.7091,6138.3755,32.742508,1.025778,1.2352118,-0.87425942
1907000,291.61759,-18551.97,-18410.879,7607.8493,6398.2174,32.752508,-0.34876821,-0.33800909,-3.2766612
1908000,294.9119,-18556.583,-18413.898,7555.9194,6593.0988,32.762508,0.02922784,-0.12221897,-4.6719188
1909000,298.04716,-18553.693,-18409.492,7452.0595,6852.9407,32.772508,-0.49018136,-1.4672511,-1.9576932
1910000,289.26888,-18556.075,-18416.121,7400.1296,7047.8221,32.782508,0.66201467,-1.5316775,-4.1085534
1911000,302.36495,-18552.104,-18405.813,7296.2698,7307.6639,32.792508,1.1188657,-1.0495632,-2.9458266
1912000,300.68873,-18553.238,-18407.758,7244.3398,7567.5058,32.802508,2.9775719,-0.43352248,-3.3867977
1913000,294.80188,-18554.095,-18411.464,7140.48,7762.3872,32.812508,1.830792,-0.034042135,-2.4813392
1914000,295.07173,-18558.646,-18415.884,7088.5501,8022.2291,32.822508,0.076574261,0.15932728,-1.9439336
1915000,296.98303,-18556.897,-18413.211,6984.6902,8217.1105,32.832508,-3.0136697,-1.8908454,-0.64324953
1916000,301.84286,-18555.188,-18409.15,6880.8304,8476.9524,32.842508,-1.539203,0.15058504,0.20921801
1917000,293.34369,-18555.107,-18413.181,6828.9005,8736.7942,32.852508,-1.2234052,-0.091002838,-2.7446047
1918000,301.70993,-18558.226,-18412.252,6725.0406,8931.6756,32.862508,0.96497595,0.095834946,0.4589366
1919000,294.63138,-18555.034,-18412.486,6673.1107,9191.5175,32.872508,3.7023096,-0.39083745,-1.4758807
1920000,300.18149,-18555.611,-18410.377,6569.2508,9386.3989,32.882508,1.0681365,-1.0427326,-1.169199
1921000,294.92062,-18555.054,-18412.365,6517.3209,9646.2408,32.892508,-2.1971774,-0.66462304,-3.7647075
1922000,295.47565,-18555.241,-18412.284,6413.4611,9906.0827,32.902508,-1.730884,-0.21353236,-1.3571693
1923000,300.54868,-18554.126,-18408.715,6361.5312,10100.964,32.912508,-2.1007377,-1.9248646,-2.2030801
1924000,293.41731,-18553.488,-18411.526,6257.6713,10360.806,32.922508,1.4147467,0.46390033,-1.1627607
1925000,298.52892,-18557.316,-18412.881,6205.7414,10555.687,32.932508,2.5391299,0.99605172,-4.1255909
1926000,305.07502,-18555.325,-18407.724,6101.8815,10815.529,32.942508,1.052726,0.7021841,-2.3539205
1927000,294.68918,-18557.062,-18414.485,6049.9516,11075.371,32.952508,-0.21216361,-0.58691465,-3.8373208
1928000,297.59514,-18553.106,-18409.124,5946.0918,11270.252,32.962508,-0.06658226,-0.51521249,-0.70548754
1929000,299.05303,-18555.542,-18410.854,5894.1619,11530.094,32.972508,-1.7594185,-1.4930564,-1.8000559
1930000,302.20886,-18556.052,-18409.837,5790.302,11724.976,32.982508,0.5706803,-0.23684484,-2.0241996
1931000,306.28977,-18559.122,-18410.933,5738.3721,11984.818,32.992508,0.36536214,2.0004238,1.8780029
1932000,293.67385,-18558.729,-18416.643,5634.5122,12244.66,33.002508,0.59552046,0.47334107,-2.2850261
1933000,294.86811,-18554.448,-18411.785,5582.5823,12439.541,33.012508,-0.85496441,-0.079189332,-4.6842042
1934000,305.86759,-18552.638,-18404.653,5478.7225,12699.383,33.022508,0.59148931,0.052155199,-1.0778154
1935000,300.63342,-18555.584,-18410.132,5426.7926,12894.264,33.032508,1.3991655,-1.3417057,-0.64578817
1936000,301.2369,-18552.411,-18406.666,5322.9327,13154.106,33.042508,0.39881977,-2.4413132,-1.800296
1937000,298.27899,-18554.227,-18409.913,5219.0729,13413.948,33.052508,2.9100352,-0.71326068,-3.3491357
1938000,300.12668,-18555.454,-18410.246,5167.1429,13608.829,33.062508,1.4940797,0.59244895,-4.7533446
1939000,291.05983,-18556.065,-18415.245,5063.2831,13868.671,33.072508,-0.60551366,0.89727653,-1.1189826
1940000,300.94682,-18553.394,-18407.789,5011.3532,14063.553,33.082508,-0.15213277,-0.22405435,-1.4250473
1941000,295.8411,-18555.017,-18411.883,4907.4933,14323.394,33.092508,-1.3636829,-0.13609655,-3.1580941
1942000,300.19261,-18554.2,-18408.96,4855.5634,14583.236,33.102508,-1.0810079,1.2081751,1.1469481
1943000,291.12994,-18555.542,-18414.688,4751.7036,14778.118,33.112508,0.55005944,-1.1001398,0.78219508
1944000,293.42516,-18552.753,-18410.788,4699.7737,15037.96,33.122508,-0.38083756,0.72537961,-2.306496
1945000,295.16893,-18557.249,-18414.441,4595.9138,15297.802,33.132508,0.14948187,-1.1873921,-1.6451736
1946000,303.87309,-18556.967,-18409.947,4543.9839,15492.683,33.142508,1.8372222,-1.4321912,-1.4291784
1947000,296.52873,-18553.626,-18410.16,4440.124,15752.525,33.152508,-0.017838079,-1.062752,0.9458637
1948000,300.63601,-18552.363,-18406.909,4388.1941,15947.406,33.162508,-1.6604441,-0.51027527,-4.3519241
1949000,299.51043,-18556.292,-18411.383,4284.3343,16207.248,33.172508,-2.4813321,0.008090058,-1.0912511
1950000,296.47103,-18552.031,-18408.592,4232.4044,16467.09,33.182508,-0.75568504,-1.1081231,0.99312393
1951000,296.25056,-18552.779,-18409.447,4128.5445,16661.971,33.192508,0.51693045,-0.70059446,-3.4560165
1952000,291.14323,-18555.344,-18414.483,4076.6146,16921.813,33.202508,-0.067636616,-0.19831132,1.4126011
1953000,295.21831,-18556.722,-18413.889,3972.7547,17116.695,33.212508,0.99010466,0.70400183,-0.1879929
1954000,297.83138,-18551.229,-18407.132,3920.8248,17376.536,33.222508,-0.67150114,2.3230703,-1.1888484
1955000,302.61345,-18556.141,-18409.731,3816.965,17636.378,33.232508,0.39702576,-0.15856488,-5.8056471
1956000,298.2178,-18557.782,-18413.498,3765.0351,17831.26,33.242508,-0.36892445,-0.66222708,-2.4243041
1957000,302.22533,-18553.264,-18407.041,3661.1752,18091.102,33.252508,0.48524984,-1.3105935,-1.7917206
1958000,297.27858,-18557.008,-18413.179,3609.2453,18285.983,33.262508,1.5224712,-0.925669,-5.2591141
1959000,297.09488,-18555.694,-18411.953,3505.3854,18545.825,33.272508,2.3034255,-0.2299854,-5.6171386
1960000,301.50209,-18554.581,-18408.708,3453.4555,18805.667,33.282508,-0.30585581,2.3532785,-3.0363683
1961000,298.23127,-18555.363,-18411.073,3349.5957,19000.548,33.292508,-0.38245632,0.73171735,-0.37263571
1962000,300.36559,-18555.519,-18410.196,3297.6658,19260.39,33.302508,0.69665434,0.46768722,0.32060418
1963000,298.84458,-18552.466,-18407.878,3193.8059,19455.271,33.312508,1.7694981,-0.42249626,3.1082213
1964000,292.34657,-18554.739,-18413.295,3141.876,19715.113,33.322508,-0.80776112,1.4649116,1.2856806
1965000,304.59144,-18556.581,-18409.213,3038.0161,19974.955,33.332508,-1.5185457,-0.27317028,2.8493381
1966000,290.92449,-18556.997,-18416.241,2986.0862,20169.837,33.342508,-1.8547917,-0.82901534,4.115867
1967000,299.94919,-18552.447,-18407.326,2882.2264,20429.678,33.352508,-0.12369182,-1.6419197,5.9815569
1968000,296.35235,-18555.217,-18411.836,2778.3665,20624.56,33.362508,-0.46826809,-1.3228218,-1.3209631
1969000,295.18563,-18556.313,-18413.496,2726.4366,20884.402,33.372508,-0.82926591,-0.76021148,-2.2120556
1970000,302.75394,-18555.882,-18409.403,2622.5768,21144.244,33.382508,-0.54585038,0.61566626,-1.8265609
1971000,298.27241,-18554.753,-18410.443,2570.6468,21339.125,33.392508,1.9515415,-0.4350389,-3.015681
1972000,296.00372,-18557.393,-18414.181,2466.787,21598.967,33.402508,3.3160215,-0.36647213,0.9786106
1973000,296.58411,-18555.365,-18411.871,2414.8571,21793.848,33.412508,2.8858042,-1.1803056,0.23740994
1974000,302.08293,-18551.789,-18405.635,2310.9972,22053.69,33.422508,0.10279455,-0.90417808,-0.90329378
1975000,299.51087,-18556.177,-18411.267,2259.0673,22313.532,33.432508,-0.95936657,-1.6553209,-5.2548277
1976000,293.6703,-18552.413,-18410.329,2155.2075,22508.413,33.442508,-2.2769421,0.42298725,-4.662899
1977000,300.64353,-18553.355,-18407.897,2103.2775,22768.255,33.452508,0.3072742,1.7727671,3.7718877
1978000,302.00844,-18556.317,-18410.199,1999.4177,23028.097,33.462508,-0.67593737,1.3729445,6.0060814
1979000,292.8512,-18554.504,-18412.817,1947.4878,23222.979,33.472508,-1.470005,-0.84697909,5.3443891
1980000,297.77126,-18556.534,-18412.466,1843.6279,23482.82,33.482508,-0.76689597,0.47753957,2.3900391
1981000,298.1637,-18556.365,-18412.107,1791.698,23677.702,33.492508,0.41513916,-0.6252502,1.3486068
1982000,304.68122,-18554.215,-18406.804,1687.8382,23937.544,33.502508,-0.72821511,-0.29615266,3.2081833
1983000,297.77098,-18556.986,-18412.918,1635.9083,24197.386,33.512508,0.3597279,0.64676227,0.86506335
1984000,296.51386,-18554.476,-18411.017,1532.0484,24392.267,33.522508,1.5768332,0.90298458,-3.5520863
1985000,298.26093,-18556.509,-18412.204,1480.1185,24652.109,33.532508,1.848315,1.7352481,-3.1809
1986000,299.88321,-18552.632,-18407.542,1376.2586,24846.99,33.542508,1.0388317,-0.046498181,-1.0701205
1987000,301.11505,-18552.136,-18406.451,1324.3287,25106.832,33.552508,-0.025709581,-0.46849934,3.3744541
1988000,292.39717,-18555.031,-18413.564,1220.4689,25366.674,33.562508,-1.6698755,-0.21716635,2.348188
1989000,303.34154,-18554.679,-18407.916,1168.539,25561.555,33.572508,-0.78943772,-0.71041837,0.21394946
1990000,294.84989,-18554.67,-18412.015,1064.6791,25821.397,33.582508,1.5270222,-1.1696853,-2.7216329
1991000,300.11315,-18556.838,-18411.637,1012.7492,26016.279,33.592508,1.6797459,1.2311492,1.9734409
1992000,300.17701,-18557.611,-18412.379,908.88934,26276.121,33.602508,0.64717424,1.5789521,-3.2424277
1993000,299.97439,-18559.037,-18413.904,856.95942,26535.962,33.612508,-0.74510714,3.8540846,2.6613273
1994000,300.58807,-18555.46,-18410.029,753.09958,26730.844,33.622508,1.7755738,1.2133739,-2.2292628
1995000,295.38952,-18554.474,-18411.558,701.16966,26990.686,33.632508,-4.6812623,0.84026008,1.4244916
1996000,304.03437,-18552.599,-18405.501,597.30981,27185.567,33.642508,-1.3414791,-1.6284737,5.356281
1997000,295.88013,-18558.213,-18415.06,545.37989,27445.409,33.652508,-2.0891336,2.3523628,1.5471619
1998000,304.13245,-18557.636,-18410.49,441.52005,27705.251,33.662508,0.70225943,1.1252013,-4.3416395
1999000,302.60326,-18555.153,-18408.748,389.59012,27900.132,33.672508,-0.69438306,0.94934856,3.4149284
2000000,291.01848,-18554.492,-18413.692,285.73028,28159.974,33.682508,-2.3051561,0.25863132,-1.1771971
2001000,301.45344,-18559.846,-18413.997,233.80036,28354.856,33.692508,-1.254621,-0.51523754,-1.9283631
2002000,293.63498,-18557.407,-18415.34,129.94051,28614.697,33.702508,-3.0370436,-0.096790974,2.1663424
2003000,301.55471,-18556.889,-18410.99,78.010591,28874.539,33.712508,-0.79318092,0.52121927,7.187334
2004000,301.30864,-18557.888,-18412.109,-25.849253,29069.421,33.722508,-1.1193552,-0.49630183,3.1548041
2005000,303.44885,-18555.296,-18408.481,-77.779175,29329.263,33.732508,-0.58403198,-1.0226618,2.7604277
2006000,301.76887,-18561.518,-18415.516,-181.63902,29524.144,33.742508,-4.8905445,-1.3073715,9.4725149
2007000,289.98112,-18557.553,-18417.254,-233.56894,29783.986,33.752508,-0.90322152,-2.0820981,-1.3355984
2008000,296.59146,-18555.505,-18412.008,-337.42878,30043.828,33.762508,0.22322315,-0.11875159,-7.0434
2009000,294.50127,-18560.086,-18417.601,-441.28863,30238.709,33.772508,-1.9761199,-1.3186584,-8.5383968
2010000,302.94858,-18558.763,-18412.19,-493.21855,30498.551,33.782508,-1.0640664,-0.75059588,-5.1208097
2011000,296.08612,-18562.276,-18419.024,-597.07839,30758.393,33.792508,2.0090231,-0.2297564,-3.6292187
2012000,297.60606,-18557.817,-18413.829,-649.00832,30953.274,33.802508,-2.4869885,3.535465,4.0679549
2013000,300.92188,-18557.474,-18411.882,-752.86816,31213.116,33.812508,0.18550434,-3.5695635,0.52743575
2014000,297.20649,-18559.636,-18415.841,-804.79808,31407.998,33.822508,0.59480045,-5.2543714,-0.5385202
2015000,303.15105,-18557.996,-18411.325,-908.65793,31667.839,33.832508,1.1313434,-3.9894271,0.82430899
2016000,295.17057,-18561.875,-18419.065,-960.58785,31927.681,33.842508,0.99155689,-1.5610947,-1.6031465
2017000,301.42134,-18556.439,-18410.605,-1064.4477,32122.563,33.852508,3.4032023,-0.17790424,5.7947709
2018000,303.7832,-18560.843,-18413.867,-1116.3776,32382.405,33.862508,2.5870287,0.8431458,5.6490823
2019000,296.4837,-18559.79,-18416.345,-1220.2375,32577.286,33.872508,-0.90585238,2.170972,3.1955981
2020000,298.74331,-18558.549,-18414.011,-1272.1674,32837.128,33.882508,0.83797162,-1.6984841,1.3865609
2021000,295.18624,-18560.276,-18417.458,-1376.0272,33096.97,33.892508,-1.7042708,-0.64902225,2.1705131
2022000,301.50556,-18559.895,-18414.021,-1427.9571,-33227.668,33.902508,-1.5867444,-1.3779121,1.0350409
2023000,298.26203,-18559.315,-18415.01,-1531.817,-32967.826,33.912508,0.24265621,0.27864092,-2.5862392
2024000,296.47185,-18561.453,-18418.014,-1583.7469,-32772.945,33.922508,2.5067237,-2.9775632,2.1329703
2025000,294.09611,-18558.469,-18416.18,-1687.6068,-32513.103,33.932508,-1.6296807,0.13834646,1.8098355
2026000,300.42712,-18559.119,-18413.766,-1739.5367,-32253.261,33.942508,-1.3805356,-0.14425487,-5.4763861
2027000,302.39718,-18562.132,-18415.826,-1843.3965,-32058.38,33.952508,5.0195123,-3.7504713,0.26178996
2028000,302.4831,-18557.031,-18410.684,-1895.3264,-31798.538,33.962508,0.50326608,-0.014949966,-0.25431647
2029000,286.22748,-18557.791,-18419.309,-1999.1863,-31603.656,33.972508,4.8328716,-2.178572,1.4469068
2030000,296.61307,-18557.69,-18414.183,-2051.1162,-31343.815,33.982508,5.4438417,-0.3979454,-4.7187272
2031000,300.12279,-18561.134,-18415.928,-2154.9761,-31083.973,33.992508,5.2097551,-2.3650749,-5.3450479
2032000,295.24142,-18557.883,-18415.039,-2206.906,-30889.091,34.002508,-3.5430961,-2.0734258,5.0511185
2033000,296.34383,-18559.531,-18416.154,-2310.7658,-30629.249,34.012508,3.6021099,0.75188002,-0.078460731
2034000,296.98622,-18557.962,-18414.273,-2362.6957,-30434.368,34.022508,-1.3981782,0.69634532,0.032364244
2035000,302.85654,-18556.615,-18410.087,-2466.5556,-30174.526,34.032508,5.15769,1.8873207,3.0310842
2036000,293.71924,-18558.085,-18415.977,-2518.4855,-29914.684,34.042508,5.8170132,1.6815099,9.415308
2037000,297.66847,-18560.124,-18416.106,-2622.3454,-29719.803,34.052508,2.7070717,-3.6403546,-3.8774914
2038000,296.97043,-18556.482,-18412.801,-2674.2753,-29459.961,34.062508,3.4221978,-0.9418841,1.1700739
2039000,294.91068,-18560.96,-18418.276,-2778.1351,-29200.119,34.072508,1.1867208,-3.4166043,4.2572285
2040000,296.67261,-18557.73,-18414.193,-2830.065,-29005.238,34.082508,0.94682206,-0.75388571,-6.1448195
2041000,294.47313,-18558.884,-18416.412,-2933.9249,-28745.396,34.092508,7.2071112,-2.0757307,-2.2402104
2042000,299.04494,-18556.159,-18411.474,-2985.8548,-28550.514,34.102508,-0.66163977,11.652308,-0.51237574
2043000,301.23596,-18559.987,-18414.243,-3089.7147,-28290.673,34.112508,-1.606664,1.6532351,4.0022206
2044000,299.05443,-18558.937,-18414.248,-3141.6446,-28030.831,34.122508,-2.0168742,-3.3145597,1.2601801
2045000,298.83927,-18559.816,-18415.232,-3245.5044,-27835.949,34.132508,-3.2235505,-0.27389521,-1.6329904
2046000,290.01355,-18560.848,-18420.534,-3297.4343,-27576.107,34.142508,0.27645564,-5.9857439,5.4897685
2047000,289.22031,-18556.34,-18416.409,-3401.2942,-27381.226,34.152508,-2.140252,-1.8904281,-4.5841728
2048000,299.8484,-18557.817,-18412.744,-3453.2241,-27121.384,34.162508,-1.8594335,-1.7652429,-3.9308268
2049000,290.93773,-18559.255,-18418.493,-3557.0839,-26861.542,34.172508,-0.34111575,-0.9171517,-1.8481722
2050000,299.18763,-18560.548,-18415.795,-3660.9438,-26666.661,34.182508,4.5789057,0.67884674,-5.0648474
2051000,301.15135,-18557.23,-18411.527,-3712.8737,-26406.819,34.192508,2.5379258,-3.8355506,-0.55797732
2052000,293.78174,-18557.268,-18415.13,-3816.7336,-26211.938,34.202508,-2.0195699,-1.2158686,3.9522903
2053000,290.81073,-18560.549,-18419.848,-3868.6635,-25952.096,34.212508,3.9775941,-3.4200624,9.4270453
2054000,295.06084,-18559.355,-18416.598,-3972.5233,-25692.254,34.222508,1.9786478,0.29999813,-6.9054079
2055000,306.33633,-18560.055,-18411.844,-4024.4532,-25497.372,34.232508,1.9315057,-2.8397117,5.1034526
2056000,288.30455,-18562.66,-18423.172,-4128.3131,-25237.531,34.242508,4.8895836,-1.3828325,4.0599678
2057000,293.25235,-18559.668,-18417.786,-4180.243,-25042.649,34.252508,-2.9347756,-2.8556588,0.82276385
2058000,296.31177,-18561.872,-18418.51,-4284.1029,-24782.807,34.262508,2.4902877,-1.1837066,-9.4949691
2059000,299.61444,-18557.723,-18412.763,-4336.0328,-24522.965,34.272508,-1.7457124,0.84257173,-4.1394063
2060000,305.76134,-18561.097,-18413.163,-4439.8926,-24328.084,34.282508,-3.1129375,1.4345715,-4.4989907
2061000,293.1174,-18560.796,-18418.98,-4491.8225,-24068.242,34.292508,4.789907,-1.1106097,-0.14299546
2062000,296.50902,-18560.222,-18416.765,-4595.6824,-23873.361,34.302508,-1.8278492,-0.38124468,2.2867853
2063000,300.50482,-18559.525,-18414.135,-4647.6123,-23613.519,34.312508,0.15529421,-1.7590641,-3.5725809
2064000,291.39008,-18557.736,-18416.755,-4751.4722,-23353.677,34.322508,0.028610641,2.0061765,-0.017798952
2065000,295.9245,-18558.375,-18415.201,-4803.4021,-23158.796,34.332508,-5.1328059,-0.36684358,10.386232
2066000,305.34404,-18561.362,-18413.63,-4907.2619,-22898.954,34.342508,0.1243829,-1.1348493,2.8075027
2067000,291.33247,-18555.155,-18414.203,-4959.1918,-22639.112,34.352508,2.7084003,-1.9909829,-0.857639
2068000,298.33124,-18560.753,-18416.414,-5063.0517,-22444.23,34.362508,0.80242726,0.48754798,2.1137502
2069000,296.78956,-18560.098,-18416.506,-5114.9816,-22184.389,34.372508,-3.0591602,-1.6775659,-3.7618332
2070000,301.69702,-18557.935,-18411.968,-5218.8415,-21989.507,34.382508,-2.732853,0.56120936,-6.34786
2071000,300.54933,-18563.115,-18417.703,-5270.7714,-21729.665,34.392508,-1.5411324,0.16990682,2.9105739
2072000,300.53361,-18558.596,-18413.191,-5374.6312,-21469.823,34.402508,0.43956119,5.9816863,0.18978662
2073000,294.60779,-18559.566,-18417.028,-5426.5611,-21274.942,34.412508,0.41023039,4.875939,4.4646671
2074000,301.31859,-18559.958,-18414.174,-5530.421,-21015.1,34.422508,5.676072,-0.34896674,0.75791153
2075000,301.10373,-18561.98,-18416.3,-5582.3509,-20820.219,34.432508,-5.7683272,4.1659524,2.0908688
2076000,296.23085,-18560.477,-18417.154,-5686.2108,-20560.377,34.442508,2.3554325,3.6120649,-4.4747847
2077000,295.8826,-18560.305,-18417.151,-5738.1407,-20300.535,34.452508,-0.9345473,0.90829909,2.7622984
2078000,297.61252,-18558.639,-18414.648,-5842.0005,-20105.654,34.462508,-0.26256775,1.7860396,3.370547
2079000,295.46611,-18559.266,-18416.313,-5893.9304,-19845.812,34.472508,-2.0632522,1.9727424,3.0506425
2080000,296.49273,-18556.044,-18412.595,-5997.7903,-19650.93,34.482508,1.2016918,3.8492144,4.7874696
2081000,296.85355,-18561.139,-18417.515,-6049.7202,-19391.088,34.492508,-1.6196376,-1.0105837,-1.3869748
2082000,298.13515,-18556.001,-18411.757,-6153.58,-19131.247,34.502508,-5.0363991,0.6564674,-1.2578082
2083000,300.77147,-18561.102,-18415.582,-6205.51,-18936.365,34.512508,1.7945948,-3.7435833,-2.5197035
2084000,295.35047,-18558.75,-18415.853,-6309.3698,-18676.523,34.522508,0.58640147,1.6806394,5.7619399
2085000,293.44251,-18558.81,-18416.836,-6361.2997,-18481.642,34.532508,-2.106742,5.0316472,3.4099925
2086000,297.09204,-18561.473,-18417.734,-6465.1596,-18221.8,34.542508,2.1609112,-0.42004763,2.3601042
2087000,294.42882,-18561.199,-18418.748,-6517.0895,-17961.958,34.552508,-2.0079318,3.924569,9.1249825
2088000,300.36511,-18558.7,-18413.377,-6620.9493,-17767.077,34.562508,1.1749508,2.1939873,0.45788993
2089000,297.44403,-18557.965,-18414.056,-6672.8793,-17507.235,34.572508,1.9671835,1.0671217,-2.3545101
